Title
[SSG 우승]숱한 위기 넘고 '가장 완벽한' 우승 입맞춤
"'최고령 KS MVP' 김강민 ""내 몸 허락하는 데까지, 내년도 뜁니다"" [SSG V5]"
"목발 짚고 나타난 한유섬, 눈물 흘린 추신수와 정용진…23,000명은 뜨거운 박수를 보냈다 [SSG 우승]"
"'SSG 대관식' 지켜보던 키움 홍원기 감독 ""냉정하게 내년 준비"""
SSG 캡틴의 ‘목발 투혼’…용진이 형 축하에 감격 ‘눈물이 주르륵’[KS]
"숨겨왔던 속내 드러낸 SSG 김성현 ""사실 KS MVP 노리고 있었다, 그런데…""[KS 코멘트]"
"펑펑 운 ‘짐승’ 김강민 “40대 우승, 많이 벅차올랐다”[KS우승]"
‘2번째 준우승’ 이정후의 가을이 끝났다…내년 마지막 도전하고 ML 진출? [KS6]
"‘야구는 40부터’ 김강민, 생애 첫 한국시리즈 MVP"
"4년 만에 다시 우승 감격…김성현, ""꿈꾸면서 시즌 보냈는데 이뤄졌다"" [KS]"
"""많이 벅차오르네요""…눈물로 가득했던 KS 최고령 MVP"
김원형 감독 “너무 좋은데…왜 눈물이 안 나죠?”
"'2년 만에 통합 우승' SSG 김원형 감독 ""선수들에게 고마움을 표한다"" [KS]"
"'결승타' 김성현, ""스타는 따로 있더라, 내 할 것만 했다"""
"울음 터진 젊은 영웅들 ""이정후가 토닥이고, 이용규가 다독였다"""
"""키움 선수들 존경합니다."" 죽어도 여한 없단 '첫 우승' 맛본 추신수 첫 마디"
"SSG, 키움 꺾고 한국시리즈 우승...창단 2년 만에 통합우승"
"김원형 SSG 감독 ""왜 눈물이 안나지"" 최정 ""내년 생각하시죠?"""
[KS]SSG 창단 2년 만에 통합우승…김원형 감독·정용진 구단주도 감격
"MVP 김강민, 단짝 추신수에 ‘첫 우승’ 선물"
문승원 말하는대로…2010년·2018년·2022년에도 우승순간에는 김광현[KS]
"""난 왜 눈물이 안 나지?"" 김원형 감독에게 던진 최정의 일침"
"'프로 첫 우승' 추신수 ""죽어도 여한이 없습니다""[랜더스 우승]"
통합 우승으로 새 왕조 연 SSG… MVP 1·5차전 역전 홈런 ‘짬바’ 김강민
"우승 목표 이룬 40세 베테랑 김강민, 추신수와 약속…""내년에도 함께하자"" [KS]"
‘인기+성적 SSG’ V5와 함께 명문 구단의 길로
"요키시 불펜 카드, 신의 한 수 아니었어도 실패라고 말할 수 없다 [KS6]"
결정적 홈런 2방으로 최고령 KS MVP도 거머쥔 SSG 김강민
"SSG, 재창단 2년 만에 한국시리즈 정상…무결점 통합우승"
"김원형 SSG 감독 “선수들, 대단한 기록을 세웠다”[KS우승]"
'다 이루었다' '추추트레인' 추신수의 기차 '종착역' 도착...한국시리즈 우승 '화룡점정'
"'타이거즈 레전드' 이대진, 한화 수석코치로 떠난다... '우승 기운 안고 컴백'"
"푸이그는 눈물 보였고, 이정후는 웃으며 다독였다"
SSG 2022 프로야구 KBO리그 한국시리즈 우승
[SSG 우승] '불혹' 추신수·김강민의 뜨거운 눈물…정용진·김원형 헹가래
키움 꺾고 왕좌 오른 SSG...완벽했던 '무결점 우승'
"불혹이 넘어서 받은 우승반지…‘KS 0.320’ 추신수, 결국 뜨거운 눈물을 흘렸다 [SSG우승]"
“수고하셨습니다” 졌지만 침울하지 않았던 키움의 더그아웃[KS6X현장]
"‘외유내강’ 김원형, 형님들 짬+MZ세대 힘 다녹였네"
"준우승으로 끝난 키움, 투혼의 가을 여정"
"'통합 우승 달성' 김원형 감독 ""어제 선물 받고, 오늘 더 큰 선물 받았다"" [KS6]"
"용진이 형 감격 “개인상 없는데 1등, 투혼과 열정으로 SSG 우승”[KS]"
"[SPO 인천] 꿈꾸던 V5 달성…김원형 감독 ""선수들 너무 고맙다"""
[KS6] 최종전까지 승자와 패자의 운명 가른 '잔인한 실책'
LG의 실패를 반면교사로…장수에게 힘을 실어준 SSG[기자메모]
물집도 막을 수 없었다…야무진 가을 안우진
"SSG 랜더스,  KBO 41년만의 '와이어 투 와이어' 통합우승 새 이정표 세우며 통산 5번째 우승 트로피 들어 올려…KS 5차전서 역사상 최초 대타 끝내기홈런 날린 김강민 역대최고령 한국시리즈 MVP에 올라[KS"
"[패장] 홍원기 감독 ""선수들, 어떤 수식어 붙여도 부족해...고생했다"" [KS6 인터뷰]"
"[프로야구] SSG, 4년 만에 한국시리즈 우승"
'V5' SSG 김원형 감독에게 최 정이 건넨 한 마디는[KS 일문일답]
‘2021의 박경수’와 ‘2022의 김강민’…2년 연속 베테랑 MVP 만든 ‘1구2무(一球二無)’[KS]
정용진도 울고 추신수도 울었다…울음바다 된 SSG 우승 세리머니
"차우찬, 6년 만에 LG 떠난다…이상호·김호은도 방출"
SSG 첫 우승의 순간…김원형의 마지막 선택은 김광현
"‘한국시리즈 무승’ 김광현, 피날레 투수로 명예회복 성공"
"[SSG 우승] 첫 우승 이후 15년…김강민·최정·김광현, 나이는 숫자일 뿐"
KS 통산 3세이브…우승 마침표 찍은 ‘에이스’ 김광현
"SSG, 와이어 투 와이어 우승…김강민 MVP"
"감격한 정용진 구단주 ""관중 동원력 1위! 팬 여러분이 1등입니다"""
"'3안타 중 2개가 홈런' 김강민, 54.5% 득표로 첫 KS MVP"
"용진이형의 화끈한 투자, SSG 왕조 부활 이끌었다 [SSG 우승]"
"'만 40세' 김강민, 역대 최고령 한국시리즈 MVP 선정"
SSG 통합우승... 키움 꺾고 한국시리즈 정상
"[KS6] '준우승' 홍원기 감독 ""선수들 간의 끈끈한 응집력이 키움의 힘"""
"'타율 0.476 최정 제쳤다' SSG 김강민, 역대 최고령 한국시리즈 MVP"
"[KS]SSG 김강민, 베테랑 힘 시리즈 MVP 선정"
"'4년 만에 한국시리즈 우승'‥SSG, '완벽한 시즌'"
"불혹에도 녹슬지 않은 '짐승남' 김강민, 한국시리즈 MVP 등극"
"SSG 통합 우승 빛낸 투타 조화+호수비, 김광현의 특급 마무리까지"
SSG 2022 시즌 '와이어 투 와이어' 우승…챔피언 만든 호수비
SSG 창단 2년만에 한국시리즈 정상등극…투혼의 팀 키움 3번째 준우승
"완벽한 정상 정복…왕조의 후예들, 신세계를 열다"
“정용진 눈가에 눈물이 맺혔다”…SSG가 프로야구에 세운 기념비적 순간
"프로야구 SSG, 창단 첫 우승…키움에 4승 2패로 정상 '우뚝'"
"왕조의 에이스가 끝냈다···봄부터 가을까지, SSG의 퍼펙트 우승[KS6]"
"""다같이 웃으며 마무리했다"" 진정한 '졌잘싸'…위대한 승부 펼친 키움 [춘추 KS6]"
"'우승 인사' 정용진 구단주 ""홈 관중 1위, 여러분 덕분이다. 우승 영광 돌리겠다"" [KS6]"
"[SSG 우승] 정용진 구단주 ""통합 우승은 팬들 덕분…여러분이 1등"""
"홍원기 키움 감독 “포스트시즌 8승, 선수들에 찬사 보내고 싶다”"
"최정·폰트 제친 ‘짐승’ 김강민, 한국시리즈 MVP [SSG 우승]"
"[KS6 S코어북] '김성현 결승타+김광현 SV' SSG, 창단 2년 만에 '통합 우승'"
"SSG, 한국시리즈 정상에... 무결점 WTW 우승"
"SSG 철벽 수비, '3실책' 키움 압도...최종전에서 제대로 빛났다 [KS6 승부처]"
SSG 창단 2년만에 한국시리즈 제패…키움에 4승 2패로 정상 정복
코치 경력도 일천한데...LG 신임 수석 코치 왜 김정준 전력분석 팀장이었나
SSG 한국시리즈 정상 정복…무결점 와이어 투 와이어 우승(종합2보)
"PS 여정 끝낸 홍원기 감독 ""다들 고생, 웃으면서 마무리"""
"홍원기 감독 “고생한 우리 선수들, 최고다”"
명품조연으로 끝난 언더독 신화... 끝까지 발목 잡은 실책 퍼레이드 [KS]
"SSG 랜더스, 창단 두 시즌 만에 '통합 우승'…韓 프로야구 정복"
"호수비→슬라이딩→부상…온몸 던진 한유섬, 그만큼 간절했다[KS6]"
"애플러만 나오면 왜? 벼랑 끝, 또 실책이 발목 잡았다 [KS6]"
어린 왕자에서 킹으로…선수·감독으로 친정서 우승 이룬 김원형
"홍원기 감독 ""우리 선수들에게 최고의 찬사 보내고 싶다"" [KS6]"
"'패장' 홍원기 키움 감독 ""선수들에 최고의 찬사 보내고 싶다"""
"우승 발판 만든 투혼의 캡틴, 목발 짚고 등장…정용진 구단주 포옹에 '왈칵'[KS현장]"
"'2018년 어게인' SSG 김광현, 2연투로 한국시리즈 세이브 달성"
"SSG, 키움 꺾고 '통합우승' 달성… 김성현 결승타·김광현 마무리"
"이견 없었던 그 남자…'5차전 끝내기포' 김강민, KS MVP[KS]"
"‘스몰마켓의 기적’ 키움, 연봉 9위가 만든 2022시즌 대반전 드라마"
정용진 구단주의 화끈한 감독 재계약 결단…SSG 우승 화룡점정
"'SK 왕조 중견수' 김강민, SSG 새 왕조 선포하고 '시리즈 MVP'"
"SSG랜더스, 한국시리즈 우승...신구조화 빛났다"
"기적같은 40세 베테랑, 역대 최고령 KS MVP ""오래오래 야구했으면…"" [KS6]"
"'5차전 끝내기 임팩트' 김강민, 데뷔 첫 한국시리즈 MVP 수상"
"[SSG 우승] '기적의 끝내기포' 김강민, 만 40세 나이로 최고령 KS MVP"
"팀노히트 개막부터 통합우승까지, 2022시즌은 SSG의 해였다 [SSG 우승]"
SSG 한국시리즈 정상 정복…무결점 와이어 투 와이어 우승(종합)
"SSG, 와이어 투 와이어 우승…김강민 MVP"
"SSG 랜더스, 창단 첫 KBO리그 통합우승"
"키움, 창단 첫 우승은 놓쳤어도…가을을 빛낸 '감동의 조연'"
"SSG랜더스 정규리그 '와이어 투 와이어', 한국시리즈 제패까지 '무결점 통합 우승'"
"'2위까지 이끈' 키움 홍원기 감독 ""선수들에게 최고의 찬사를 보내고 싶다"" [KS]"
추신수 限 풀었고 푸이그 고개 푹…김광현·최정·김강민 ‘우승반지 부자’[KS]
"완벽 피날레 SSG, 와이어 투 와이어 우승 이어 KS 정상"
‘아쉬운 준우승’ 홍원기 키움 감독 “선수들에게 최고의 찬사 보내고 싶다”[KS]
"날고 또 날았다, 명품 수비 선보인 SSG 통합우승 자격 있었다 [SSG 우승]"
"[프로야구] SSG, 재창단 2년 만에 첫 한국시리즈 우승"
"[SPO 인천] 창단 첫 우승 실패…홍원기 감독 ""고생해준 선수들에게 최고의 찬사 보낸다"""
‘연봉 9위’ 키움의 반란…우승만큼 빛났던 영웅의 도전
절정의 베테랑이 합작한 SSG의 무결점 '와이어 투 와이어' 우승
"준우승에도 담담히 웃은 홍원기 감독 ""선수들에게 최고의 찬사를 보내고 싶다"" [KS6]"
"'비운의 천재들' 이정후-안우진, MVP급 활약에도 무관"
"“언제든 던지겠다” SK~SSG 역사엔 늘 김광현, ‘헹가래 투수’ 약속 다시 지켰다"
Champions
"SSG, 무결점 와이어 투 와이어 통합 우승 달성"
SSG 한국시리즈 정상 정복…무결점 와이어 투 와이어 우승(종합)
[SSG 우승④]푹 쉰 필승 계투조…SSG 불펜은 괜찮습니다
[SSG 우승③] 김강민·최정·김광현…그들이 다시 우승을 빚었다
"[SSG우승②] “이런 구단주, 또 있나요”…약속 지킨 용진이형"
"실책으로 놓친 마지막 기회, KS 6차전에서 멈춘 키움의 돌풍"
[SSG우승①] No Limit…완벽한 우승을 일궜다
"[KS]SSG, 키움 꺾고 시리즈 정상…통합 우승 달성 김광현 SV"
2년 만에 한국시리즈 우승 'SSG랜더스'…그 뒤엔 '용진이형' 리더십
베테랑·탈권위·투자의 힘…SSG의 완벽한 이륙과 착륙
"'홈런 2방에도 버텼다' 폰트, SSG 한국시리즈 유일한 선발승 투수"
"[KS6] 新 명가 SSG, 한국시리즈 우승!…'완벽한' 와이어 투 와이어"
"SSG가 보유한 공포의 8번타자…KS 우승으로 안내했다, 인천이 열광했다[KS]"
SSG 한국시리즈 정상 정복…무결점 와이어 투 와이어 우승
SSG 한국시리즈 정상 정복…무결점 와이어 투 와이어 우승
"KS 화려함 뒤 그늘 아는 ‘조연’ 김원형, 가장 위대한 우승의 ‘주인공’으로! [SSG V5]"
"김광현, 또다시 우승 확정 투수가 됐다 '2018년 이후 4년만' [KS]"
"'이승엽 감독과 인연' 세리자와 코치, SSG 떠나 두산 이적한다 [춘추 이슈]"
"투혼의 키움, 값진 준우승…'영웅군단의 가을 반란'은 감동이었다"
"투런포-솔로포 달아났지만, 통한의 수비 실책으로 우승 물거품됐다 [KS6]"
SSG 첫 통합우승 달았다…수비 실책 키움 꺾고 정상에 우뚝
"[속보] SSG, 한국시리즈 정상 등극…통합우승 위업"
세상에 없던 ‘가장 완벽한 우승’…시작부터 끝까지 비범했던 SSG [SSG V5]
창단 2년 만에 통합우승 '쓱' 이끈 정용진 리더십
"KS 중 사령탑 재계약 발표, 우승 가속페달이 맞았네 [SSG V5]"
여전했던 '왕조의 피'...12년 만에 이룬 SSG의 '완벽한' 통합 우승
염경엽이 선택한 수석코치. SSG 김정준 전력분석 팀장이었다[SC초점]
"SSG, 5번째 KS 정상 등극...재창단 후 첫 통합 우승 위업 [SSG 우승]"
몸 날리는 호수비를 원한 게 아닌데…실책이 키움의 V1 도전을 막았다 [KS6]
"'정상에서 떠난다' 전형도 코치, NC 강인권호 수석코치 확정...SSG와 결별"
"4년 전 KS 우승 이끈 영웅의 부상, 투혼의 슬라이딩은 통합우승 향한 메시지 [SSG 우승]"
SSG 창단 2년 만 프로야구 ‘완전정복’
요란했던 수비위치 이동···키움을 다시 울린 ‘실책 2개’[KS6 승부처]
벼랑 끝에서 남발한 '무더기 실책'…막 내린 키움의 도전 [KS6]
"4실점 1자책→키움, 실책에 울었다…수비 집중력이 우승 팀을 갈랐다 [KS]"
"KS 장악한 SSG 베테랑 군단, 그들의 '위대한 가을' [SSG V5]"
"[KS6] '역대급 시즌 완성' SSG, 키움 누르고 창단 2시즌 만에 통합 우승"
"슈퍼캐치, 또 슈퍼캐치…SSG 우승 만든 호수비 열전"
"2018년 우승 기억, 김광현 4년 후 다시 우승 확정 투수가 되다 [KS6]"
"홈런 치고도 웃지 못했던 주장… 극심한 고통에도, 마지막까지 슬라이딩했다"
"애플러, 투혼의 98구-5이닝 비자책...왜 자꾸 야수들이 안 도와주니 [KS6 시선집중]"
"‘야구, 스포츠란 이런 것’ 스포츠 재미 새삼 일깨워준 키움의 가을야구"
"역사 쓴 어린왕자, 비룡군단 캡틴에서 랜더스 수장으로 '우승 감격' [SSG V5]"
'시작부터 끝까지 압도' 세상에 없던 1위 그리고 창단 첫 통합 우승 '대업' [KS]
"'타율 .476+2홈런+9타점' 뜨거웠던 해결사, 최정이 최정했다 [KS]"
"PO MVP→한국시리즈 탈락, 이정후의 징크스 우려 현실이 됐다"
‘56억 vs 227억’ 준우승이지만 ‘언더독’ 키움의 도전은 멋있었다 [KS6]
"사장님부터 에이스까지 울린 김강민 끝내기, SSG 'V'의 결정적 장면 [SSG V5]"
"2014년 악몽 재연…'수비 불안' 반복된 키움, 두 번의 업셋은 없었다"
"'그물망 수비' SSG 견고성, '3실책' 키움에 왕좌의 높이 보여줬다"
"누가 요키시에게 돌을 던지랴, 그는 누구보다 최선을 다했다 [KS6]"
[프로야구 KS 6차전 전적] SSG 4-3 키움
SSG 한국시리즈 정상 정복…무결점 와이어 투 와이어 우승(2보)
[단독] 버릴 수 없는 '타격 재능'…'투타 겸업' 도전
"'김성현 결승 2타점-폰트 3실점 역투'…SSG, 통합 우승 달성 [KS]"
"PS에 더 헐거워진 수비…디테일 부족 키움, KS 우승 꿈 사라졌다"
"'331억 통 큰 투자+1위 관중 열정' SSG, 창단 첫 우승 위업"
[프로야구] 한국시리즈 6차전 전적(8일)
폰트로 시작해 김광현으로 끝냈다…와이어 투 와이어 마침표 찍은 SSG [춘추 KS6]
"[SSG 우승] 구단주 '용진이형'의 애정과 투자, 2시즌 만에 통합 우승 열매로"
[SSG 우승] 박빙의 한국시리즈서 빛난 베테랑과 영건들의 하모니
"[SSG 우승] 'KS 중 재계약 선물' 김원형, 초보감독 무덤인 '첫 PS'서 생존"
"SSG, 한국시리즈 정상 정복…무결점 와이어 투 와이어 우승"
[SSG 우승] 시즌 개막부터 KS까지 '오직 1등'…역대급 우승 썼다
'우승 기운 가지고 간다' 한화 새 수석에 이대진 코치 확정
"'이런 구단주 없었다' KBO 뛰어든지 2년, 용진이형이 보여준 야구사랑"
끝까지 작두탄 키움도 SSG의 기세를 막지 못했다...4승2패 창단 2년만 통합우승 위업[KS6리뷰]
"완성 못한 언더독 기적, 그래도 키움의 가을야구는 빛났다"
"SSG랜더스, 한국시리즈 V5 달성...가장 완벽한 우승 이뤘다"
"SSG, 시즌 첫날부터 KS까지...국내 첫 ‘와이어 투 와이어’ 우승"
"'16년 원클럽맨' 김성현, 6차전 지배하고 SSG 'V' 이끌었다 [SSG V5]"
홈런 · 실책에 울고 웃는 '뜨거운 6차전'
"실책, 실책, 실책, 이번에도 실책에 무너진 '영웅'의 도전"
'폰트 역투+김광현 세이브' SSG 창단 첫 통합우승! 키움 4승 2패 제압 [KS]
"'폰트 쾌투+김광현 세이브' SSG, 키움 4승2패 꺾고 통합 우승...정용진 구단주 환호했다 [KS6 리뷰]"
SSG 세상에 없던 우승! 키움 꺾고 '통합 우승+5번째 KS 우승' 달성
"'처음부터 끝까지 가장 높았다' SSG, 키움 꺾고 통합우승 감격! [SSG V5]"
[KS]SSG 폰트 2홈런 내줬지만 QS로 제 역할
"[KS6] 역시 이닝 이터...'7⅔이닝 3실점' 폰트, 우승 발판 임무 완수"
"[KS6] 피홈런 2방에도 굳건… '키움 킬러' 폰트, 7⅔이닝 3실점 제몫 톡톡"
"또 QS+! 정말 악마였던 폰트, 홈런 2개 맞고도 7.2이닝 3실점 호투…2승 보인다 [KS6]"
"'키움전 극강' 폰트, 7⅔이닝 3실점 역투 '승리 보인다' [KS6]"
"'SSG vs 키움' 통합우승이냐, 7차전이냐…뜨거운 가을야구"
"[KS]키움 이정후, 리드 다시 안긴 솔로포"
제 몫 다한 키움 선발 애플러…5이닝 무자책 뒤 요키시와 교체[KS6X현장]
"실책에도 굳건했던 ‘갓’플러! 5이닝 비자책 98구 역투, 그러나 승리는 없었다 [KS6]"
"KS 6차전 도중 햄스트링 부상 교체 SSG 한유섬, 정밀검사 위해 병원행"
"7차전 향한 손가락 쫙! 이정후, 균형 깨는 솔로포 폭발 [KS6]"
"‘영웅은 7차전을 원한다’...이정후, 2-2 균형 깨는 솔로포"
"[KS6] 수비 실책에 울었지만…키움 애플러, 5이닝 2실점 비자책 '선방'"
"애플러, 야수 실책에도 5이닝 2실점 비자책 역투…6회 요키시 투입 [KS6]"
"흐름 바꾼 이정후 대포, 폰트 또 괴롭혔다…솔로포로 리드 쟁취 [KS6]"
"이정후, KS 첫 홈런 드디어 터졌다! 달아나는 솔로포 폭발[KS6]"
바람의 손자 드디어 터졌다! 폰트 상대로 한국시리즈 첫 홈런 폭발 [KS6]
"[KS6] '아, 수비 도움' 애플러, 5이닝 비자책 2실점 '쾌투'"
"[KS6] '드디어 터졌다' 키움 이정후, 폰트 상대로 솔로포 '쾅'"
"‘7차전 가자!’ 이정후, 6회 솔로홈런 폭발…PS 2호 홈런 [KS6]"
"KS 2차전은 잊어라…수비 실책에도 굳건, 애플러 5이닝 2실점→요키시 투입"
"물러설 곳 없는 애플러, 실책 아픔 이겨냈다…5이닝 비자책 호투 [KS6]"
이정후도 터졌다!…다시 리드잡는 귀중한 홈런[KS6]
"SSG 4번타자 한유섬, 주루 도중 햄스트링 부상...인근 병원 후송"
"유격수 실책 또 나온 키움! 결국 김혜성 유격수 카드 꺼냈다, 김태진 2루로 [KS6]"
"'정우람표' 체인지업 장착, 문동주 1군 합류…149km 육성 투수도 동행"
"SSG ""오늘 끝낸다"" vs 키움 ""끝까지 간다"""
승부 가르는 홈런에 웃고 우는 한국시리즈
"한유섬, 주루 플레이 중 햄스트링 부상…김강민으로 교체 [KS]"
"""은혜에게 보내주는 환호에 뒤에서 울었어요""[KS에서 만난 사람]"
몸 사리지 않던 '캡틴' 한유섬 허슬플레이 남기고 병원 후송[KS6 메디컬체크]
[부고] 송신영(프로야구 키움히어로즈 투수 코치) 씨 모친상
"[KS]SSG 한유섬, 6차전 주루 중 부상 김강민과 교체"
"[KS6] SSG 한유섬, 주루 중 오른쪽 햄스트링 통증으로 교체"
"통합우승이 코앞인데…SSG 4번 타자 한유섬, 오른 햄스트링 부상 [KS6]"
"부상에 쓰러진 한유섬, 3말 주루 중 교체...병원 후송 후 검사 예정 [KS6]"
"[KS6] SSG 한유섬, 베이스러닝 도중 햄스트링 부상…구급차로 후송"
"이 악물고 뛴 한유섬, 슬라이딩 투혼→오른쪽 햄스트링 통증... 병원 이송 [KS6]"
"안 풀리는 4번타자···한유섬, 햄스트링 부상으로 병원 이송[KS6]"
"SSG 한유섬, 주루 중 부상으로 병원 후송…""검진 예정"""
"한유섬, 3회 주루플레이 중 오른쪽 햄스트링 부상→김강민 대주자 투입 [KS6]"
"동점타→슬라이딩 투혼 SSG 한유섬, 햄스트링 부상으로 교체[KS6 Live]"
"'주루 중 허벅지 통증' 한유섬, 경기 도중 병원 이송됐다"
"[KS]키움 임지열, 기선제입 투런포…SSG 바로 추격"
"[KS6] 리드오프 바꾼 키움, 임지열 선제 투런 '폭발'"
"[KS]키움 임지열, 폰트 상대로 선제 투런…PS 3호"
임지열 카드 또 적중했다…폰트 공략 선제 투런포 [KS6]
"'1번 타자' 전략 성공? 임지열, 폰트 상대 선제 2점포 쾅![KS6]"
통한의 음주운전 퇴단…방출 선수에게는 '재입단 기적' 됐다
"롯데 또 개명 스타 탄생하나, 신윤후 인사합니다 “30홈런 쳐보고 싶다” [오!쎈 김해]"
"임지열, 폰트 흔들었다! 키움에 리드 안기는 투런포 폭발 [KS6]"
"[KS6] '리드오프 선발' 키움 임지열, 폰트 상대로 선제 투런포"
"리드오프 임지열 터졌다, 3회 폰트 상대 선제 투런포 폭발 [KS6]"
"준PO 한 방! PO 한 방! KS 한 방! 임지열, 선제 투런홈런 폭발…PS 3호 홈런 [KS6]"
임지열 또 터졌다…폰트 상대로 선제 2점 홈런[KS6]
"5차전 구심 아들, 키움에서 방출당한 건 맞지만…""연초까지 프런트에서 근무했다"" [춘추 KS6]"
"안우진이 끝내기포 맞은 최원태에게 ""미안할 필요 없어"""
명승부에 흠집 낸 스트라이크 판정 논란… “경기의 일부분”
[부고] 송신영(프로야구 키움 히어로즈 투수 코치) 씨 모친상
"프로야구 LG, 베테랑 투수 차우찬과 작별"
"올림픽이 화근이었나…'LG 방출' 차우찬, 끝내 마운드로 돌아오지 못했다"
"의젓한 안우진, ""재웅·원태 형 고생한 거 안다, 안 미안해도 돼"""
달아오르는 가을야구...한국시리즈 6경기 모두 매진
"[KS6] '타율 0.053' 김준완, 선발 제외…""뭐라도 해야 할 거 같아서"""
"'나의 끝내기는 아니었지만' 박성한 ""첫 경험에 소름 돋았다"""
"'벼랑 끝' 키움, 파격 선발 라인업… SSG는 변동 없어"
"""구자욱이 지옥훈련 앞장을..."" 日 캠프 전언, 사령탑도 대만족"
"‘지면 끝’ 키움, 파격 라인업…안우진도 출격 대기"
"[KS6] 안우진, 8일 '출전 명단' 포함…""끝까지 간다는 상징"""
"마음 아플 선배 위로한 안우진 ""원태형이 그동안 정말 잘해줬다"" [KS6]"
"""마지막 투수는 김재웅과 최원태다"" 사령탑은 믿는다 [KS6]"
"[인터뷰] '방출' 차우찬의 복귀 의지 ""LG 팬들께 죄송, 다시 마운드에 서고 싶다"""
"이정후 ""원태형 잊지 마세요, 덕분에 가을야구합니다"" [KS6]"
[인천 토크박스] “7차전 등판하고 싶습니다”
"[KS6] '벼랑 끝' 홍원기 키움 감독 ""라인업 변화, 수비보다 공격에 초점"""
한국시리즈 6차전도 매진… PS 10경기 연속 '만원관중'
"'벼랑 끝' 키움, 1번 임지열-2번 전병우 파격 라인업 승부수"
키움 이정후 “내일 후회하지 않도록 뭐든 다 해보겠다”[KS6x인터뷰]
"은퇴 이대호, '최강야구' 합류…김성근 감독과 시너지"
"5차전 끝나고 밥도 못 먹은 키움 최원태 “나 자신에게 화가 나고, 팀에 미안했어요”[KS6]"
[KS]6차전도 만원관중…2022 가을야구 10G 연속 매진
